PERMNO,date,TICKER,PRC
59328,20131113,INTC,24.60000
59328,20131114,INTC,24.38500
59328,20131115,INTC,24.52000
59328,20131118,INTC,24.60000
59328,20131119,INTC,24.70000
59328,20131120,INTC,24.56000
59328,20131121,INTC,25.23000
59328,20131122,INTC,23.87000
59328,20131125,INTC,23.75000
59328,20131126,INTC,23.65000
59328,20131127,INTC,23.90000
59328,20131129,INTC,23.84000
59328,20131202,INTC,23.70000
59328,20131203,INTC,23.55000
59328,20131204,INTC,23.74000
59328,20131205,INTC,24.26000
59328,20131206,INTC,24.82000
59328,20131209,INTC,24.93000
59328,20131210,INTC,24.82000
59328,20131211,INTC,24.42000
59328,20131212,INTC,24.47000
59328,20131213,INTC,24.29000
59328,20131216,INTC,24.45000
59328,20131217,INTC,24.65500
59328,20131218,INTC,25.15000
59328,20131219,INTC,25.14000
59328,20131220,INTC,25.05500
59328,20131223,INTC,25.32000
59328,20131224,INTC,25.43000
59328,20131226,INTC,25.70000
59328,20131227,INTC,25.60000
59328,20131230,INTC,25.85000
59328,20131231,INTC,25.95500
59328,20140102,INTC,25.79000
59328,20140103,INTC,25.78000
59328,20140106,INTC,25.46000
59328,20140107,INTC,25.58500
59328,20140108,INTC,25.43000
59328,20140109,INTC,25.31000
59328,20140110,INTC,25.53000
59328,20140113,INTC,25.50000
59328,20140114,INTC,26.51000
59328,20140115,INTC,26.67000
59328,20140116,INTC,26.54000
59328,20140117,INTC,25.85000
59328,20140121,INTC,25.59000
59328,20140122,INTC,25.31000
59328,20140123,INTC,25.13000
59328,20140124,INTC,24.81000
59328,20140127,INTC,24.72000
59328,20140128,INTC,24.90000
59328,20140129,INTC,24.68000
59328,20140130,INTC,24.74000
59328,20140131,INTC,24.54000
59328,20140203,INTC,23.95000
59328,20140204,INTC,23.82000
59328,20140205,INTC,23.52000
59328,20140206,INTC,23.99000
59328,20140207,INTC,24.20500
59328,20140210,INTC,24.29000
59328,20140211,INTC,24.47000
59328,20140212,INTC,24.55000
59328,20140213,INTC,24.70000
59328,20140214,INTC,24.75500
59328,20140218,INTC,24.76000
59328,20140219,INTC,24.50000
59328,20140220,INTC,24.74000
59328,20140221,INTC,24.42000
59328,20140224,INTC,24.63000
59328,20140225,INTC,24.62000
59328,20140226,INTC,24.80000
59328,20140227,INTC,24.76000
59328,20140228,INTC,24.76000
59328,20140303,INTC,24.50000
59328,20140304,INTC,24.61000
59328,20140305,INTC,24.50000
59328,20140306,INTC,24.63000
59328,20140307,INTC,24.64000
59328,20140310,INTC,24.84000
59328,20140311,INTC,24.73000
59328,20140312,INTC,24.76000
59328,20140313,INTC,24.57000
59328,20140314,INTC,24.50000
59328,20140317,INTC,24.70000
59328,20140318,INTC,24.82000
59328,20140319,INTC,25.02000
59328,20140320,INTC,25.42500
59328,20140321,INTC,25.17000
59328,20140324,INTC,25.12000
59328,20140325,INTC,25.46000
59328,20140326,INTC,25.37720
59328,20140327,INTC,25.31000
59328,20140328,INTC,25.62000
59328,20140331,INTC,25.81400
59328,20140401,INTC,25.99000
59328,20140402,INTC,25.89000
59328,20140403,INTC,26.41000
59328,20140404,INTC,26.16000
59328,20140407,INTC,26.48500
59328,20140408,INTC,26.91000
59328,20140409,INTC,26.98000
59328,20140410,INTC,26.42500
59328,20140411,INTC,26.17990
59328,20140414,INTC,26.56000
59328,20140415,INTC,26.77000
59328,20140416,INTC,26.93000
59328,20140417,INTC,27.04000
59328,20140421,INTC,26.95000
59328,20140422,INTC,26.84000
59328,20140423,INTC,26.75000
59328,20140424,INTC,26.75000
59328,20140425,INTC,26.26000
59328,20140428,INTC,26.33000
59328,20140429,INTC,26.48000
59328,20140430,INTC,26.69000
59328,20140501,INTC,26.45000
59328,20140502,INTC,26.41000
59328,20140505,INTC,26.17000
59328,20140506,INTC,26.20000
59328,20140507,INTC,26.37000
59328,20140508,INTC,26.34000
59328,20140509,INTC,26.30000
59328,20140512,INTC,26.37000
59328,20140513,INTC,26.45000
59328,20140514,INTC,26.33000
59328,20140515,INTC,26.01000
59328,20140516,INTC,25.82000
59328,20140519,INTC,26.04000
59328,20140520,INTC,26.04000
59328,20140521,INTC,26.20000
59328,20140522,INTC,26.15000
59328,20140523,INTC,26.28900
59328,20140527,INTC,26.71000
59328,20140528,INTC,26.88000
59328,20140529,INTC,26.96000
59328,20140530,INTC,27.32000
59328,20140602,INTC,27.26000
59328,20140603,INTC,27.66000
59328,20140604,INTC,27.60000
59328,20140605,INTC,27.66000
59328,20140606,INTC,28.17000
59328,20140609,INTC,27.91000
59328,20140610,INTC,28.24000
59328,20140611,INTC,27.93000
59328,20140612,INTC,27.96000
59328,20140613,INTC,29.87000
59328,20140616,INTC,30.01000
59328,20140617,INTC,29.95000
59328,20140618,INTC,29.93000
59328,20140619,INTC,30.09000
59328,20140620,INTC,30.20000
59328,20140623,INTC,30.23000
59328,20140624,INTC,30.50000
59328,20140625,INTC,30.88000
59328,20140626,INTC,30.78000
59328,20140627,INTC,30.93000
59328,20140630,INTC,30.90000
59328,20140701,INTC,30.98000
59328,20140702,INTC,30.98000
59328,20140703,INTC,31.14000
59328,20140707,INTC,31.03000
59328,20140708,INTC,30.79000
59328,20140709,INTC,30.89000
59328,20140710,INTC,31.26000
59328,20140711,INTC,31.25000
59328,20140714,INTC,31.49000
59328,20140715,INTC,31.71000
59328,20140716,INTC,34.65000
59328,20140717,INTC,33.70000
59328,20140718,INTC,33.70000
59328,20140721,INTC,34.06000
59328,20140722,INTC,34.79010
59328,20140723,INTC,34.50000
59328,20140724,INTC,34.25000
59328,20140725,INTC,34.25000
59328,20140728,INTC,34.23000
59328,20140729,INTC,34.19000
59328,20140730,INTC,34.35000
59328,20140731,INTC,33.89000
59328,20140801,INTC,33.74500
59328,20140804,INTC,34.05000
59328,20140805,INTC,32.82000
59328,20140806,INTC,32.84500
59328,20140807,INTC,32.68000
59328,20140808,INTC,32.60000
59328,20140811,INTC,33.02000
59328,20140812,INTC,33.13000
59328,20140813,INTC,34.10000
59328,20140814,INTC,33.94000
59328,20140815,INTC,34.17000
59328,20140818,INTC,34.41000
59328,20140819,INTC,34.34000
59328,20140820,INTC,34.50000
59328,20140821,INTC,35.15000
59328,20140822,INTC,34.94000
59328,20140825,INTC,34.81000
59328,20140826,INTC,34.80000
59328,20140827,INTC,34.79000
59328,20140828,INTC,34.65000
59328,20140829,INTC,34.92000
59328,20140902,INTC,34.57000
59328,20140903,INTC,34.57000
59328,20140904,INTC,34.90500
59328,20140905,INTC,35.00000
59328,20140908,INTC,35.33000
59328,20140909,INTC,34.91000
59328,20140910,INTC,35.02000
59328,20140911,INTC,35.02000
59328,20140912,INTC,34.62000
59328,20140915,INTC,34.54000
59328,20140916,INTC,34.93000
59328,20140917,INTC,34.98000
59328,20140918,INTC,35.17000
59328,20140919,INTC,34.82000
59328,20140922,INTC,34.71000
59328,20140923,INTC,34.42000
59328,20140924,INTC,34.75000
59328,20140925,INTC,34.14000
59328,20140926,INTC,34.26000
59328,20140929,INTC,34.90000
59328,20140930,INTC,34.82000
59328,20141001,INTC,33.99000
59328,20141002,INTC,33.52000
59328,20141003,INTC,34.03000
59328,20141006,INTC,34.11000
59328,20141007,INTC,33.47000
59328,20141008,INTC,34.27000
59328,20141009,INTC,33.62000
59328,20141010,INTC,31.91000
59328,20141013,INTC,31.47000
59328,20141014,INTC,32.14000
59328,20141015,INTC,31.27500
59328,20141016,INTC,30.85000
59328,20141017,INTC,31.38000
59328,20141020,INTC,31.58000
59328,20141021,INTC,32.61000
59328,20141022,INTC,32.27000
59328,20141023,INTC,32.69000
59328,20141024,INTC,33.18000
59328,20141027,INTC,33.20000
59328,20141028,INTC,33.74000
59328,20141029,INTC,33.92000
59328,20141030,INTC,32.58000
59328,20141031,INTC,34.01000
59328,20141103,INTC,34.31000
59328,20141104,INTC,34.54000
59328,20141105,INTC,33.76000
59328,20141106,INTC,33.82000
59328,20141107,INTC,33.58000
59328,20141110,INTC,33.26000
59328,20141111,INTC,33.31000
59328,20141112,INTC,33.38000
59328,20141113,INTC,33.68000
59328,20141114,INTC,33.95000
59328,20141117,INTC,34.24000
59328,20141118,INTC,34.71000
59328,20141119,INTC,34.35000
59328,20141120,INTC,35.95000
59328,20141121,INTC,35.59000
59328,20141124,INTC,36.25000
59328,20141125,INTC,36.32000
59328,20141126,INTC,36.90000
59328,20141128,INTC,37.25000
59328,20141201,INTC,37.17000
59328,20141202,INTC,37.60000
59328,20141203,INTC,37.43000
59328,20141204,INTC,37.46000
59328,20141205,INTC,37.67000
59328,20141208,INTC,37.20000
59328,20141209,INTC,36.89000
59328,20141210,INTC,36.42000
59328,20141211,INTC,36.70000
59328,20141212,INTC,36.22500
59328,20141215,INTC,35.92000
59328,20141216,INTC,35.56000
59328,20141217,INTC,36.24000
59328,20141218,INTC,37.02000
59328,20141219,INTC,36.37000
59328,20141222,INTC,37.21000
59328,20141223,INTC,37.43000
59328,20141224,INTC,37.44000
59328,20141226,INTC,37.55000
59328,20141229,INTC,37.18000
59328,20141230,INTC,36.76000
59328,20141231,INTC,36.29000
59328,20150102,INTC,36.36000
59328,20150105,INTC,35.95000
59328,20150106,INTC,35.28000
59328,20150107,INTC,36.02000
59328,20150108,INTC,36.69000
59328,20150109,INTC,36.76000
59328,20150112,INTC,36.60000
59328,20150113,INTC,36.50000
59328,20150114,INTC,36.35000
59328,20150115,INTC,36.19000
59328,20150116,INTC,36.45000
59328,20150120,INTC,36.09000
59328,20150121,INTC,36.48000
59328,20150122,INTC,36.91000
59328,20150123,INTC,36.44500
59328,20150126,INTC,35.80500
59328,20150127,INTC,34.18500
59328,20150128,INTC,33.77500
59328,20150129,INTC,34.21000
59328,20150130,INTC,33.04000
59328,20150202,INTC,33.65000
59328,20150203,INTC,33.70000
59328,20150204,INTC,33.60000
59328,20150205,INTC,33.94000
59328,20150206,INTC,33.29500
59328,20150209,INTC,32.93000
59328,20150210,INTC,33.70000
59328,20150211,INTC,33.55000
59328,20150212,INTC,34.12500
59328,20150213,INTC,34.36000
59328,20150217,INTC,34.73500
59328,20150218,INTC,34.26500
59328,20150219,INTC,34.21000
59328,20150220,INTC,34.41000
59328,20150223,INTC,33.76000
59328,20150224,INTC,34.41000
59328,20150225,INTC,33.94500
59328,20150226,INTC,33.65000
59328,20150227,INTC,33.25000
59328,20150302,INTC,34.06000
59328,20150303,INTC,34.09500
59328,20150304,INTC,34.12000
59328,20150305,INTC,33.73000
59328,20150306,INTC,33.19000
59328,20150309,INTC,32.72000
59328,20150310,INTC,31.70000
59328,20150311,INTC,32.33000
59328,20150312,INTC,30.80000
59328,20150313,INTC,30.93000
59328,20150316,INTC,30.83000
59328,20150317,INTC,30.59000
59328,20150318,INTC,30.89000
59328,20150319,INTC,30.74000
59328,20150320,INTC,31.31000
59328,20150323,INTC,31.20000
59328,20150324,INTC,30.79000
59328,20150325,INTC,29.89000
59328,20150326,INTC,30.08000
59328,20150327,INTC,32.00000
59328,20150330,INTC,31.46000
59328,20150331,INTC,31.27000
59328,20150401,INTC,30.81000
59328,20150402,INTC,30.81000
59328,20150406,INTC,31.04000
59328,20150407,INTC,31.26000
59328,20150408,INTC,31.31000
59328,20150409,INTC,31.24000
59328,20150410,INTC,31.93000
59328,20150413,INTC,31.73000
59328,20150414,INTC,31.49000
59328,20150415,INTC,32.83000
59328,20150416,INTC,32.87000
59328,20150417,INTC,32.47000
59328,20150420,INTC,32.73000
59328,20150421,INTC,32.43000
59328,20150422,INTC,32.70000
59328,20150423,INTC,32.35000
59328,20150424,INTC,32.08000
59328,20150427,INTC,32.50000
59328,20150428,INTC,33.02000
59328,20150429,INTC,32.88500
59328,20150430,INTC,32.55000
59328,20150501,INTC,33.42000
59328,20150504,INTC,33.43000
59328,20150505,INTC,32.64000
59328,20150506,INTC,32.22000
59328,20150507,INTC,32.24500
59328,20150508,INTC,32.80000
59328,20150511,INTC,32.69000
59328,20150512,INTC,32.25000
59328,20150513,INTC,32.64000
59328,20150514,INTC,32.97000
59328,20150515,INTC,32.99000
59328,20150518,INTC,33.41000
59328,20150519,INTC,33.15000
59328,20150520,INTC,33.37000
59328,20150521,INTC,33.55000
59328,20150522,INTC,33.45000
59328,20150526,INTC,33.10500
59328,20150527,INTC,33.71000
59328,20150528,INTC,34.01000
59328,20150529,INTC,34.46000
59328,20150601,INTC,33.90500
59328,20150602,INTC,33.27000
59328,20150603,INTC,32.73000
59328,20150604,INTC,32.31000
59328,20150605,INTC,31.84000
59328,20150608,INTC,31.30000
59328,20150609,INTC,31.25000
59328,20150610,INTC,31.82000
59328,20150611,INTC,31.85000
59328,20150612,INTC,31.32000
59328,20150615,INTC,31.39000
59328,20150616,INTC,31.63500
59328,20150617,INTC,31.95000
59328,20150618,INTC,32.38000
59328,20150619,INTC,32.07000
